namespace,cpu_allocation_efficiency,memory_allocation_efficiency,disk_io,network_latency,node_temperature,node_cpu_usage,node_memory_usage,pod_lifetime_seconds,cpu_request,cpu_limit,memory_request,memory_limit,cpu_usage,memory_usage,restart_count,uptime_seconds,network_bandwidth_usage,scaling_event,risk_level
0,0.128161826,0.712055669,971.9308358,71.50296494,26.51585632,18.76988495,93.41683837,84698.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,2
2,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.5727329970432045,3.231292861596213,3830.109906341773,7772.82468763497,0.8304162313410326,2179.356125411565,6.0,63855.0,230.84474883702188,0,2
1,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.3820285771881116,1.5393699753735186,1736.4495101545883,2650.102136587608,0.6384681904148803,1907.4689062628968,5.0,8046.0,24.711704152404867,0,2
2,0.587252026,0.977517047,899.4978638,86.48299801,80.11524241,20.4930188,35.14838649,88635.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
1,0.46587927,0.986148703,538.9208243,168.9508198,65.832397,69.45105052,64.3728998,106628.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
2,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.3973619532536572,1.0454609567103763,1948.798376778853,3110.2757352874705,0.3602504745729495,6458.637642581343,3.0,72520.0,122.45599958085052,0,1
0,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.225084646080326,3.234784682687923,1924.6120407318087,5232.344884724081,2.144086043351444,923.648830693004,3.0,56011.0,925.3359308375008,0,1
2,0.123138623,0.751633885,417.5737711,123.4898153,50.08520116,90.69205699,71.47988483,110253.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
2,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.4745671589489282,1.7319218201240134,3058.5121462709785,6472.135439894843,2.6609357238871625,6487.912191645278,0.0,91909.0,661.8811344771365,0,0
3,0.958023202,0.55546213,939.5826145,100.7143322,40.28846183,11.33961921,56.65504248,182703.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
1,0.743585116,0.357423646,15.60122362,32.15041111,21.26813919,80.0811837,24.62536923,184730.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
3,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.7408724718871784,2.810847354227989,3305.989095401334,6778.090770710027,3.895453808107865,4815.661234667709,9.0,68510.0,76.2073175221063,0,2
3,0.977511589,0.313825762,609.4172307,85.93773492,22.33753705,48.36839719,91.06643843,92178.0,0.6675701868290785,2.289436265662089,2988.3891190382787,1244.175891878148,0.4778889897818819,1879.2594463251755,6.0,43590.0,811.0322235960482,0,2
0,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.7340578017240448,1.756286232680058,2072.0165355298523,3273.835990722768,3.998060178504133,4735.823764842294,2.0,94418.0,639.5188548275027,0,1
1,0.642425717,0.463829676,273.8415625,117.0956139,65.40710603,22.94526761,73.99833475,161899.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
0,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.543343905143726,0.6684142879026127,2173.706147048259,2350.293368825509,3.7221563312678017,5357.306782243908,8.0,3660.0,66.0276911919776,0,2
3,0.018106264,0.358254321,71.79074254,48.52141504,55.67959456,15.2445582,14.87407974,196768.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
3,0.191180212,0.879582596,811.907348,137.1659212,93.70892088,12.05473066,5.82988365,5820.0,1.200276435427308,1.7868381298741651,1195.3029649148689,3089.165159220257,1.828224105980517,17.64304572344554,9.0,36669.0,483.29410159113706,1,2
1,0.054722069,0.66405747,902.9171795,92.75510162,41.03185671,56.15167821,39.5194985,85459.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
3,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.2056381622139118,3.42948507446554,1127.2838613792908,4939.45154329252,3.490053777865694,2681.212166392116,9.0,25776.0,646.1363418575565,0,2
2,0.511569694,0.494159862,413.6751661,119.8858542,94.48642388,93.37257168,58.49148229,89605.0,1.6066573424767172,3.5603946579974264,844.4359750537263,3871.723508719964,2.145741732410241,1796.766800015915,4.0,47762.0,991.979078063506,0,2
2,0.070115242,0.141139292,497.3954107,118.6687898,71.63110398,55.21946113,45.36712673,26951.0,1.0754348233518192,2.8655180146287567,3771.65787278744,7477.318435357486,3.844431557515804,3992.55876141226,7.0,92281.0,720.1414103689283,1,2
3,0.531844197,0.597605434,600.6759358,45.15538154,41.47996973,91.81204001,71.86227372,173708.0,1.0734874087045423,3.935144630018832,2028.8209735159112,1545.9815840722467,3.848087416128053,7871.855641710412,8.0,5789.0,861.0438849946007,1,2
2,0.259387109,0.617426752,328.8240547,95.63573541,71.74926117,81.91486591,69.32112335,85175.0,1.4007484122375782,2.8480285404413923,3030.3334174934616,2626.4368132887166,3.917422358775273,4698.997766496064,5.0,44021.0,629.6941195087614,1,2
2,0.93326079,0.065964347,121.7431976,149.5380846,48.26789052,36.81483395,90.04990567,54158.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
3,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.2697397567529971,3.065005049442402,958.7714302152526,1323.933494651432,0.4169381510546888,348.58241858086785,4.0,39176.0,923.648127796302,0,1
2,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.5670079723599148,3.1600948359327137,3544.779209417489,7470.757615288674,2.143154061218289,7817.996421736657,8.0,44862.0,41.06162842233197,0,2
3,0.130520224,0.221492411,466.0481194,42.42779128,49.24590706,15.26627702,38.54773906,191876.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
0,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.837756828465798,3.386832776484768,2362.698267951102,6236.0771661073895,3.3747957691716186,2896.889525902732,0.0,76655.0,139.54500096588373,0,0
1,0.714267904,0.943725313,206.1704739,38.24663545,22.48679464,13.19172143,21.34202098,28265.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
1,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.808316623559659,2.6751348049745745,2821.620548473534,380.6982915286968,0.4587404020996506,3377.052303298973,1.0,30602.0,528.9109340719807,0,1
3,0.634989181,0.757753231,724.9764654,96.80967771,27.79126435,93.2129298,6.207179762,69753.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,2
0,0.710705831,0.937837822,45.79063799,140.6579436,87.16052578,44.86543205,34.0260787,131308.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
1,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.1201769964297437,1.4069201633885229,1323.1700610873552,1066.556976851733,0.5935905806150972,3117.4179223662204,4.0,4830.0,711.2021286387295,0,1
1,0.296475373,0.436877843,875.9031651,159.3649358,25.11449648,55.72958668,22.28433844,111972.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
3,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.3888804287437113,3.1557342155931694,1490.993926416451,5927.538628119785,1.012141103460825,4559.54318318492,9.0,89888.0,950.0498340793088,0,2
0,0.475931566,0.178367605,126.0323011,104.2735129,95.45897979,66.12585665,3.851521008,68276.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
2,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.189634096190249,3.160934172529657,940.3925913797412,6223.9722240352885,0.4914322024653916,4973.12072621961,4.0,43473.0,799.7143668345193,0,1
2,0.134591023,0.442926758,68.64185294,107.6774851,88.64597931,5.975829053,7.614697977,138090.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
3,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.5106159970436408,3.5565741410280265,2780.8379458490144,4790.393105290132,0.6557662985695445,321.986850111537,3.0,50988.0,808.7314125065352,0,1
1,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.5385400905973916,1.5486841825426456,3131.4730111973904,787.0952821355819,0.687284473096081,1502.4013688801788,9.0,58563.0,281.83046114736464,0,2
3,0.454840089,0.220792641,638.2302898,135.7309059,52.12542931,28.63223613,19.75419995,149066.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
0,0.287067234,0.296854513,779.6054732,13.57674434,66.61984466,10.95863477,54.50887921,132359.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
3,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.2536725797756244,3.079309442748153,1986.3375437258403,7933.267798307052,2.365210846389689,4486.67287103103,1.0,79803.0,389.70231461441983,0,1
2,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.4202178005725852,2.4567940906182364,2780.472480686671,7140.577465978574,3.322188951483941,756.0604312574669,5.0,37696.0,905.9337801638112,0,2
3,0.86484283,0.548559437,886.9707305,165.3829681,20.70454741,50.24888995,87.56516894,48202.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
3,0.485062279,0.656156929,263.9649444,52.18901913,87.21149711,5.475803165,10.87270381,68911.0,1.067798380282356,1.5101633296348889,2266.1772498337004,1326.9903233270195,3.341052809359085,3584.4628771660164,7.0,49950.0,807.9780815513212,1,2
0,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.433122191967381,2.747844624208339,1002.0225741801372,2488.203098995236,1.5434083975011053,1427.8961864182547,8.0,38095.0,580.9936656429555,0,2
1,0.884274282,0.903636516,294.0953281,82.73871593,76.53610338,88.98115504,15.38261558,26703.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
0,0.760814317,0.071128612,882.3693976,103.991801,34.01677662,42.47978203,35.01583916,176013.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
3,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.733307070501983,0.8142992656759485,3104.8689265891444,1651.4127820328222,0.3393289706965854,1673.4076999908011,2.0,73151.0,418.5510162036096,0,1
0,0.189480892,0.002992291,68.59465555,45.97840673,74.87788591,73.28553965,1.025067888,41742.0,0.3130149119745284,3.809049078208628,1500.457823085986,5454.9449221691175,2.9947477947100363,5363.177390796763,7.0,41418.0,573.241325505386,1,2
1,0.732894023,0.298799371,821.5581345,12.38980367,70.25043049,12.62411137,46.41293441,182371.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
2,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.483511399255297,2.5960292060862056,2917.374580034764,7658.571540378534,3.891939728639006,2042.837767950188,1.0,45019.0,570.0016167675149,0,1
0,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.6115257726704904,1.9604711348788253,3778.254154954565,1206.206716550727,0.3872325306424868,7362.362444747119,1.0,32993.0,765.9757652076545,0,2
2,0.002127021,0.895273176,352.6778907,37.40098064,76.796374,18.15841479,48.6758969,48575.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
2,0.5631675,0.798367599,279.3449669,130.7079613,63.07764303,82.32562006,36.21488732,154520.0,1.6495242933136365,1.8698575458510127,1665.5195680431384,5515.29229633155,2.422150619702429,3050.427044221179,2.0,82852.0,78.78180329645834,0,1
1,0.036846785,0.837348362,244.4624018,87.83518173,57.05050756,36.7943015,64.95435294,184613.0,1.6173365477304424,0.713907971281077,530.6441433751729,7905.236440489591,2.297511257411045,3492.1354862432263,7.0,17560.0,519.5696383076703,1,2
0,0.589900926,0.256585572,449.6642478,145.5417834,33.3966274,51.74545402,49.60740863,140969.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
2,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.7732914378150466,3.3259757006404285,3526.33025405442,2811.521707646144,1.8620697659566967,5258.097065187076,5.0,26535.0,409.9300054230811,0,2
2,0.001761709,0.966126729,27.93212694,36.67775077,89.62102194,0.834130153,72.39625724,90395.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,2
3,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.8686483546770896,3.282907624126442,733.1683144065443,4385.422331720748,0.3546187242500327,6998.10184822954,0.0,12428.0,975.11466121449,0,2
2,0.06908022,0.52198232,976.5355764,82.63793697,51.27422537,96.21373782,57.01867624,114728.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,2
3,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.8893613256631103,1.8312433534230284,1273.8450096420854,2384.507541879384,1.5823653596163725,5506.023572971648,5.0,48029.0,398.4840419392128,0,2
1,0.178780814,0.078288702,302.0211108,26.15924639,78.49808073,27.75107536,63.04945791,48268.0,0.245814334002829,1.46122938471704,2792.8945748399246,3218.68602735532,1.4833427192507025,3928.2701405631615,7.0,58616.0,259.7905190719716,0,2
2,0.831695017,0.498628599,754.653449,13.87453303,82.25167027,30.36899857,90.29964612,18304.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,2
3,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.1636351938520118,0.7031174078267981,3355.64277112074,8021.880638561466,2.0383961927623453,3802.050512651264,6.0,60641.0,652.5465165155699,0,2
1,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.511949203511973,1.0993861383488184,1255.2725517736137,5735.209630547079,0.722618618472386,3989.688833607155,2.0,48824.0,316.70085906612854,0,2
3,0.406500994,0.6757315,756.5316459,41.98648683,75.41095794,57.29608461,12.3754379,27171.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
0,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.340276194754917,2.589010128544616,587.2868195553021,5271.3668555442055,2.925372059044639,7244.664476348283,8.0,59981.0,346.5818834791301,0,2
3,0.287315975,0.435066119,146.084684,35.99727572,55.89879146,96.84370429,97.23528813,59677.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,2
2,0.092003713,0.938234876,415.4153408,199.5381873,44.10046313,58.20613642,3.983883893,190595.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
3,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.5625626663835157,1.625367442278716,3891.872805422555,6291.276803138922,3.6750106750186338,4483.349615355939,0.0,239.0,613.6792103068466,0,1
2,0.707456377,0.40228759,586.8499618,91.68947092,93.6813072,94.12709406,63.93403297,155347.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,2
3,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.8915891656804651,2.480339443284284,1953.301178873208,5779.231946834504,2.772513901305471,7390.078637627421,2.0,15043.0,119.91296967542333,0,1
2,0.602989195,0.050758752,394.9835831,66.46471785,83.16247784,3.904261276,28.81975846,80648.0,0.2816456501169733,2.416774986580255,1851.251199274516,1090.8040536348365,0.1150151214597885,3057.581510563284,7.0,98751.0,966.5792063573992,0,2
1,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.1438778185760472,1.5602469806122006,2579.1149810099123,417.5001015153511,2.4730174627418804,7654.957320445054,0.0,93329.0,842.3577871204005,0,0
2,0.080675132,0.454445847,136.1936621,185.3764151,30.42791503,8.212327188,35.05350924,86881.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
1,0.769579461,0.472941211,538.9165403,168.0696348,84.50246812,17.57800196,31.37613432,89621.0,0.337587468883583,3.4738654249396976,3058.490514501227,4707.724691909652,3.385475036764148,5612.0250673500295,3.0,13865.0,810.2515439447809,0,2
0,0.511792515,0.858382889,882.4007113,166.7875225,46.79066353,55.39189063,80.90316598,62027.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
1,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.423127975722689,0.5315878478596514,2435.660958777582,3244.824039489597,1.6532004719589222,2401.2621571975506,6.0,22881.0,640.8195778261733,0,2
0,0.252704874,0.987834071,39.58282117,82.89308126,92.88806989,31.55468863,28.71005861,83167.0,0.1323774465063702,3.619532315505413,2176.5468350868937,4548.54989413959,2.202566614947157,6786.475586409938,6.0,6431.0,182.5539519144479,0,2
0,0.671018028,0.172269689,462.1319868,92.51622585,24.07227674,4.193222805,41.85303087,27061.0,0.6445336921068073,0.8921222284242609,1571.3401835068291,3832.437060228558,2.851752129220172,6367.886742538783,0.0,10429.0,721.7037220917307,1,2
1,0.95891331,0.144485114,373.9143317,57.02085161,66.60287352,41.82487238,11.89800048,13745.0,1.9148031651374808,1.3641816962266309,2041.9708083976768,5398.6036552475525,1.1313925355258183,5750.741319602919,2.0,12569.0,281.30513416028623,0,1
1,0.719966891,0.553721661,506.8107493,121.2032143,24.6357792,34.35266973,19.36790444,154802.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
2,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.6589107643890759,3.321413292819164,3148.3341479485584,2153.9143910508965,1.0626519347177688,4726.664340098538,1.0,38568.0,513.0956206340115,0,1
0,0.733864513,0.569167435,529.4547687,85.64372986,62.29210539,81.49261652,73.62826008,25021.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
3,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.4146547375827463,3.776817144776353,366.8606666476137,1982.618684502392,0.5385779510797826,827.5538564320404,1.0,87025.0,484.2126267603612,0,1
0,0.771508325,0.693546928,95.60644978,134.9522442,91.71339446,4.480317055,43.93721022,148027.0,1.882408359848165,3.553602625715289,1316.2625936890993,5132.246519280941,0.2071572619204014,841.3909020516485,5.0,85112.0,583.2631613988433,1,2
1,0.35641948,0.509571356,201.0905762,168.1016122,39.67014786,63.07040746,80.48418669,157801.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
2,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.5313887222888373,1.1769115794169869,3441.469278050949,3437.824590732132,3.997035461621209,1853.988367632632,2.0,70691.0,341.16952052029546,0,2
2,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.7560460065768049,0.890077127766677,3334.2260310636734,2881.4239119463905,0.444889093697395,7252.02384124934,4.0,70160.0,192.65172025048935,0,1
3,0.928736061,0.794020196,625.8316808,11.88112738,58.97177812,54.78730887,14.00590515,136617.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
0,0.026304435,0.360375998,991.5691681,30.94773492,30.42681227,39.45126859,59.5259047,147774.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
2,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.009518259454174,3.34723426579995,2395.4159016908507,7714.550862150566,2.207539524798555,6520.170697093566,8.0,11032.0,736.9884323112012,0,2
0,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.1501615796671483,3.742003619791279,219.16092577518916,659.564061291323,1.8812642663534629,3701.413246900209,4.0,16057.0,675.1705657134124,0,1
3,0.016120548,0.827230308,953.229589,114.4529219,73.95132839,58.02580119,35.58197807,61186.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
0,0.20850121,0.252458768,571.8949858,36.08908608,26.88934474,72.51094299,90.58573085,132807.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
3,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.2209687725269025,3.3839973778492607,1466.754515568105,503.87915116169313,0.1938950451706289,8107.766465223861,6.0,13441.0,596.3260012406089,0,2
1,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.4810021088229322,2.355391160932458,3181.771894607558,6907.994158852598,0.941534713770185,1565.4083802899831,7.0,88719.0,510.8840396561776,0,2
3,0.378246716,0.911906477,628.4637376,49.92014043,87.64427756,42.02689937,26.90131408,98707.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
0,0.008837842,0.417761712,63.36557532,57.31384967,55.68224122,32.42062513,31.65595631,62962.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
1,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.376261547429248,3.0616068411083424,1768.0949098079336,773.5983345857061,1.89083105327497,2570.8627735894715,2.0,16354.0,249.4997954362061,0,1
0,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.4950112618717578,3.4710659860933792,2563.439589429864,3230.3959123642853,2.889281754533847,2352.08390944292,9.0,82095.0,439.7275641431815,0,2
3,0.817441584,0.766603455,656.9334287,31.14861234,48.43584762,67.63457432,59.70172096,117934.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
1,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.3696999308658468,1.5507977591175963,3663.554679756922,2924.3130218191545,2.784020311449125,5110.501541330484,3.0,51627.0,967.0486066367528,0,2
2,0.19811718,0.73334357,442.0129085,96.31658097,91.37676003,36.64470752,36.43553486,31370.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
1,0.787254538,0.705834926,824.1538818,31.29055203,75.15437142,52.53695371,87.44816355,192250.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
3,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.4407543383871015,1.0611275878745057,158.84643468396428,6118.583528531752,2.2874963472031173,496.81923230803113,3.0,53613.0,90.34876308616856,0,1
0,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.1964058502084311,2.1612142783891444,1389.7679850109666,4112.143741922954,2.011485174771831,2539.925171411457,2.0,78390.0,495.9111807518653,0,1
1,0.975950578,0.178876699,447.7699994,110.4720583,70.27492559,44.26151513,1.097194368,11429.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
1,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.6954225163448231,3.933710752545189,2678.002011861769,2338.4244328893105,1.7736176558193475,1433.630699205376,7.0,40884.0,413.627679463124,0,2
